order_id,order_date,ship_date,customer_id,product_id,category_x,sub_category_x,quantity,sales,discount,profit,order_month,profit_margin_pct,shipping_days,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region,city
NM202403500924,,,CU0108,PR519,Office Supplies,Paper,1,10.13,0.1,2.94,,29.02270483711747,,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Dean,Consumer,East,New York
NM202403974735,,,CU0093,PR503,Technology,Phones,7,1084.23,0.0,397.6,,36.671186002969854,,iView 11,Technology,Phones,98.09,154.89,Taylor Bell,Consumer,East,New York
NM202403991187,,,CU0226,PR503,Technology,Phones,3,371.74,0.2,77.47,,20.839834292785277,,iView 11,Technology,Phones,98.09,154.89,Quinn Ray,Consumer,East,Boston
NM202403928752,,,CU0086,PR517,Office Supplies,Binders,5,309.54,0.3,70.24,,22.691736124571943,,Poly Binder,Office Supplies,Binders,47.86,88.44,Taylor Lee,Corporate,East,New York
NM202403340770,,,CU0038,PR517,Office Supplies,Binders,4,283.01,0.2,91.57,,32.35574714674393,,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Dean,Consumer,South,Miami
NM202403325878,,,CU0214,PR514,Furniture,Bookcases,3,794.91,0.0,314.82,,39.60448352643696,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Dean,Home Office,Central,Chicago
NM202403164173,,,CU0121,PR511,Furniture,Chairs,4,427.72,0.1,177.04,,41.391564574955574,,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Dean,Consumer,West,Los Angeles
NM202403485153,,,CU0133,PR523,Office Supplies,Art,7,142.88,0.6,-127.67,,-89.3547032474804,,Marker Set,Office Supplies,Art,38.65,51.03,Morgan Ray,Corporate,West,Los Angeles
NM202403340675,,,CU0009,PR514,Furniture,Bookcases,1,238.47,0.1,78.44,,32.89302637648341,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Cruz,Corporate,West,Los Angeles
NM202403443493,,,CU0078,PR520,Office Supplies,Paper,1,9.9,0.0,4.69,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Ray,Consumer,South,Miami
NM202403356070,,,CU0141,PR504,Technology,Accessories,3,1747.01,0.2,467.24,,26.745124527049075,,USB Hub,Technology,Accessories,426.59,727.92,Jamie Fox,Corporate,South,Atlanta
NM202403528277,,,CU0052,PR505,Technology,Accessories,6,1048.9,0.1,373.78,,35.635427590809414,,BT Mouse,Technology,Accessories,112.52,194.24,Sam Hunt,Home Office,East,Boston
NM202403981390,,,CU0065,PR521,Office Supplies,Storage,3,126.99,0.15,13.05,,10.276399716513113,,Storage Box,Office Supplies,Storage,37.98,49.8,Quinn Dean,Corporate,South,Atlanta
NM202403840632,,,CU0153,PR524,Office Supplies,Art,7,591.57,0.0,129.99,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Wood,Consumer,South,Miami
NM202403479075,,,CU0080,PR514,Furniture,Bookcases,3,794.91,0.0,314.82,,39.60448352643696,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Bell,Corporate,South,Atlanta
NM202403387640,,,CU0038,PR512,Furniture,Tables,1,696.95,0.0,189.39,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Casey Dean,Consumer,South,Miami
NM202403577718,,,CU0220,PR524,Office Supplies,Art,7,502.83,0.15,41.25,,8.203567806216814,,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Dean,Consumer,Central,Dallas
NM202403427634,,,CU0238,PR516,Office Supplies,Binders,1,7.71,0.2,2.83,,36.70557717250325,,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Cruz,Consumer,Central,Dallas
NM202403563102,2024-03-13,2024-03-20,CU0099,PR519,Office Supplies,Paper,1,9.01,0.2,1.82,March,20.199778024417313,7.0,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Dean,Consumer,East,Boston
NM202403578383,,,CU0158,PR503,Technology,Phones,5,697.0,0.1,0.0,,0.0,,iView 11,Technology,Phones,98.09,154.89,Jordan Hunt,Home Office,South,Atlanta
NM202403473282,,,CU0192,PR504,Technology,Accessories,8,4658.69,0.2,1245.97,,26.745072112546666,,USB Hub,Technology,Accessories,426.59,727.92,Jamie Fox,Home Office,Central,Dallas
NM202403254027,,,CU0170,PR518,Office Supplies,Paper,5,304.43,0.1,134.43,,44.157934500542,,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Ray,Home Office,South,Atlanta
NM202403241451,,,CU0142,PR510,Furniture,Chairs,1,242.64,0.0,75.83,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Dean,Consumer,Central,Chicago
NM202403519261,,,CU0016,PR522,Office Supplies,Storage,3,112.56,0.1,46.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jordan Roy,Home Office,East,Boston
NM202403428333,,,CU0218,PR507,Technology,Machines,5,170.76,0.2,71.51,,41.87748887327243,,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Ray,Corporate,East,New York
NM202403779228,,,CU0208,PR505,Technology,Accessories,4,543.87,0.3,93.79,,17.244929854560834,,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Ray,Corporate,West,Seattle
NM202403847878,,,CU0156,PR523,Office Supplies,Art,3,153.09,0.0,37.14,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Lee,Home Office,East,New York
NM202403214014,,,CU0162,PR511,Furniture,Chairs,2,201.98,0.15,76.64,,37.94435092583424,,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Ray,Consumer,South,Atlanta
NM202403483207,,,CU0235,PR514,Furniture,Bookcases,2,370.96,0.3,50.9,,13.721155919775718,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Roy,Consumer,East,New York
NM202403193037,,,CU0080,PR515,Furniture,Bookcases,2,972.93,0.15,339.37,,34.881235032325044,,Corner Case,Furniture,Bookcases,316.78,572.31,Drew Bell,Corporate,South,Atlanta
NM202403949416,,,CU0143,PR518,Office Supplies,Paper,8,487.08,0.1,215.08,,44.15701732774904,,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Ray,Corporate,South,Atlanta
NM202403744510,,,CU0115,PR510,Furniture,Chairs,5,1213.2,0.0,379.15,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Taylor Cruz,Consumer,East,Boston
NM202403971502,,,CU0240,PR517,Office Supplies,Binders,4,283.01,0.2,91.57,,32.35574714674393,,Poly Binder,Office Supplies,Binders,47.86,88.44,Sam Cruz,Home Office,East,New York
NM202403609390,,,CU0056,PR520,Office Supplies,Paper,4,33.66,0.15,12.82,,38.086749851455735,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Wood,Corporate,East,New York
NM202403555299,,,CU0091,PR511,Furniture,Chairs,2,190.1,0.2,64.76,,34.06628090478696,,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Ray,Home Office,West,Seattle
NM202403752677,,,CU0029,PR521,Office Supplies,Storage,2,84.66,0.15,8.7,,10.276399716513112,,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Hunt,Home Office,West,Los Angeles
NM202403449890,,,CU0049,PR502,Technology,Phones,6,1617.72,0.15,643.08,,39.752243898820566,,Pixel Mini,Technology,Phones,162.44,317.2,Sam Bell,Corporate,Central,Dallas
NM202403927010,,,CU0072,PR524,Office Supplies,Art,1,71.83,0.15,5.89,,8.199916469441737,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Fox,Consumer,South,Atlanta
NM202403580391,,,CU0079,PR511,Furniture,Chairs,7,665.34,0.2,226.65,,34.06528992695464,,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Consumer,Central,Chicago
NM202403884098,,,CU0182,PR522,Office Supplies,Storage,2,58.37,0.3,14.33,,24.550282679458626,,File Cabinet,Office Supplies,Storage,22.02,41.69,Taylor Fox,Consumer,East,Boston
NM202403577031,,,CU0063,PR523,Office Supplies,Art,4,163.3,0.2,8.7,,5.327617881200244,,Marker Set,Office Supplies,Art,38.65,51.03,Alex Lee,Consumer,Central,Chicago
NM202403544519,,,CU0111,PR507,Technology,Machines,7,239.06,0.2,100.11,,41.876516355726594,,LaserJet 100,Technology,Machines,19.85,42.69,Riley Shah,Consumer,East,New York
NM202403198331,,,CU0131,PR521,Office Supplies,Storage,5,174.3,0.3,-15.6,,-8.950086058519794,,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Lee,Consumer,Central,Chicago
NM202403635670,,,CU0109,PR516,Office Supplies,Binders,1,8.68,0.1,3.8,,43.77880184331797,,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Cruz,Consumer,Central,Dallas
NM202403887009,,,CU0211,PR522,Office Supplies,Storage,4,141.75,0.15,53.67,,37.86243386243386,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Cruz,Consumer,Central,Chicago
NM202403353041,,,CU0099,PR522,Office Supplies,Storage,1,37.52,0.1,15.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Dean,Consumer,East,Boston
NM202403691771,,,CU0235,PR512,Furniture,Tables,7,2927.19,0.4,-625.73,,-21.37647368295191,,Standing Desk,Furniture,Tables,507.56,696.95,Sam Roy,Consumer,East,New York
NM202403827363,,,CU0004,PR510,Furniture,Chairs,7,1698.48,0.0,530.81,,31.252060666007246,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Roy,Consumer,South,Atlanta
NM202403383437,,,CU0189,PR518,Office Supplies,Paper,1,57.5,0.15,23.5,,40.869565217391305,,Copy Paper,Office Supplies,Paper,34.0,67.65,Sam Fox,Corporate,East,New York
NM202403163172,,,CU0136,PR519,Office Supplies,Paper,3,33.78,0.0,12.21,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Dean,Consumer,Central,Chicago
NM202403577536,,,CU0186,PR518,Office Supplies,Paper,5,270.6,0.2,100.6,,37.17664449371766,,Copy Paper,Office Supplies,Paper,34.0,67.65,Taylor Dean,Consumer,East,New York
NM202403866458,,,CU0060,PR523,Office Supplies,Art,2,102.06,0.0,24.76,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Dean,Consumer,South,Miami
NM202403457742,,,CU0234,PR517,Office Supplies,Binders,4,353.76,0.0,162.32,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Ray,Consumer,West,Los Angeles
NM202403900265,,,CU0188,PR522,Office Supplies,Storage,3,75.04,0.4,8.98,,11.966950959488273,,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Lee,Home Office,South,Miami
NM202403485570,,,CU0145,PR519,Office Supplies,Paper,3,23.65,0.3,2.08,,8.79492600422833,,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Hunt,Corporate,South,Atlanta
NM202403119670,,,CU0200,PR522,Office Supplies,Storage,6,250.14,0.0,118.02,,47.18157831614296,,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Shah,Consumer,East,Boston
NM202403933470,,,CU0125,PR513,Furniture,Tables,6,1371.82,0.1,195.64,,14.26134624076045,,Meeting Table,Furniture,Tables,196.03,254.04,Jamie Ray,Consumer,East,Boston
NM202403770416,,,CU0224,PR512,Furniture,Tables,6,4181.7,0.0,1136.34,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Jordan Fox,Consumer,East,New York
NM202403832929,,,CU0072,PR509,Technology,Machines,5,2649.88,0.2,968.83,,36.561278246562104,,Shredder S,Technology,Machines,336.21,662.47,Jordan Fox,Consumer,South,Atlanta
NM202403118879,,,CU0183,PR514,Furniture,Bookcases,8,2119.76,0.0,839.52,,39.60448352643695,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Lee,Corporate,Central,Dallas
NM202403922357,,,CU0187,PR518,Office Supplies,Paper,6,324.72,0.2,120.72,,37.17664449371766,,Copy Paper,Office Supplies,Paper,34.0,67.65,Taylor Bell,Home Office,East,Boston
NM202403827907,,,CU0078,PR507,Technology,Machines,4,136.61,0.2,57.21,,41.87833979942903,,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Ray,Consumer,South,Miami
NM202403228546,2024-03-21,2024-03-27,CU0239,PR517,Office Supplies,Binders,6,530.64,0.0,243.48,March,45.884215287200355,6.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Roy,Corporate,South,Atlanta
NM202403935259,,,CU0225,PR506,Technology,Accessories,4,2615.2,0.0,1302.08,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Sam Dean,Consumer,West,Los Angeles
NM202403729685,,,CU0210,PR520,Office Supplies,Paper,1,9.9,0.0,4.69,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Bell,Corporate,East,Boston
NM202403827884,,,CU0183,PR516,Office Supplies,Binders,7,57.36,0.15,23.2,,40.4463040446304,,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Lee,Corporate,Central,Dallas
NM202403987465,,,CU0074,PR517,Office Supplies,Binders,4,353.76,0.0,162.32,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Wood,Consumer,Central,Chicago
NM202403701190,,,CU0043,PR510,Furniture,Chairs,4,388.22,0.6,-279.02,,-71.8716191849982,,Task Chair,Furniture,Chairs,166.81,242.64,Drew Ray,Corporate,South,Miami
NM202403812336,,,CU0052,PR509,Technology,Machines,5,2981.12,0.1,1300.07,,43.61011968656076,,Shredder S,Technology,Machines,336.21,662.47,Sam Hunt,Home Office,East,Boston
NM202403179571,,,CU0237,PR515,Furniture,Bookcases,8,2747.09,0.4,212.85,,7.748199003308956,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Ray,Consumer,West,Seattle
NM202403988355,,,CU0047,PR501,Technology,Phones,2,1872.11,0.1,445.29,,23.785461324387995,,Galaxy S,Technology,Phones,713.41,1040.06,Morgan Shah,Consumer,East,Boston
NM202403135533,,,CU0092,PR519,Office Supplies,Paper,3,28.71,0.15,0.0,,0.0,,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Fox,Home Office,South,Miami
NM202403662202,,,CU0134,PR518,Office Supplies,Paper,4,216.48,0.2,80.48,,37.17664449371767,,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Fox,Home Office,Central,Chicago
NM202403852673,,,CU0165,PR507,Technology,Machines,1,29.88,0.3,10.03,,33.56760374832664,,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Ray,Corporate,West,Los Angeles
NM202403845185,,,CU0095,PR510,Furniture,Chairs,1,194.11,0.2,27.3,,14.0641904075009,,Task Chair,Furniture,Chairs,166.81,242.64,Riley Fox,Consumer,South,Atlanta
NM202403800781,,,CU0148,PR516,Office Supplies,Binders,8,69.41,0.1,30.37,,43.75450223310762,,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Shah,Corporate,South,Atlanta
NM202403461675,,,CU0229,PR508,Technology,Machines,8,1101.36,0.4,155.44,,14.11345972252488,,InkFlow 20,Technology,Machines,118.24,229.45,Drew Bell,Corporate,Central,Chicago
NM202403708931,,,CU0048,PR517,Office Supplies,Binders,1,88.44,0.0,40.58,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Dean,Corporate,West,Los Angeles
NM202403794609,,,CU0240,PR501,Technology,Phones,3,2184.13,0.3,43.9,,2.009953619976833,,Galaxy S,Technology,Phones,713.41,1040.06,Sam Cruz,Home Office,East,New York
NM202403474809,,,CU0071,PR509,Technology,Machines,7,3709.83,0.2,1356.36,,36.56124404622314,,Shredder S,Technology,Machines,336.21,662.47,Riley Wood,Consumer,East,Boston
NM202403543980,,,CU0238,PR518,Office Supplies,Paper,2,135.3,0.0,0.0,,0.0,,Copy Paper,Office Supplies,Paper,34.0,67.65,Casey Cruz,Consumer,Central,Dallas
NM202403826205,,,CU0004,PR514,Furniture,Bookcases,8,847.9,0.6,-432.34,,-50.98950347918386,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Roy,Consumer,South,Atlanta
NM202403261513,,,CU0106,PR512,Furniture,Tables,2,1393.9,0.0,378.78,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Drew Hunt,Consumer,Central,Dallas
NM202403104332,,,CU0125,PR521,Office Supplies,Storage,4,139.44,0.3,-12.48,,-8.950086058519794,,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Ray,Consumer,East,Boston
NM202403854528,,,CU0022,PR509,Technology,Machines,7,4637.29,0.0,2283.82,,49.24902259724969,,Shredder S,Technology,Machines,336.21,662.47,Casey Roy,Consumer,Central,Chicago
NM202403908335,,,CU0190,PR507,Technology,Machines,4,136.61,0.2,57.21,,41.87833979942903,,LaserJet 100,Technology,Machines,19.85,42.69,Quinn Lee,Consumer,East,New York
NM202403979918,2024-03-25,2024-04-01,CU0109,PR501,Technology,Phones,3,3120.18,0.0,979.95,March,31.406841912966566,7.0,Galaxy S,Technology,Phones,713.41,1040.06,Casey Cruz,Consumer,Central,Dallas
NM202403931771,,,CU0109,PR507,Technology,Machines,3,102.46,0.2,42.91,,41.87975795432364,,LaserJet 100,Technology,Machines,19.85,42.69,Casey Cruz,Consumer,Central,Dallas
NM202403861905,,,CU0168,PR505,Technology,Accessories,1,155.39,0.2,42.87,,27.58864791814145,,BT Mouse,Technology,Accessories,112.52,194.24,Sam Shah,Consumer,Central,Chicago
NM202403258757,,,CU0089,PR514,Furniture,Bookcases,5,1324.85,0.0,524.7,,39.604483526436965,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Roy,Consumer,West,Los Angeles
NM202403737182,,,CU0078,PR505,Technology,Accessories,6,1165.44,0.0,0.0,,0.0,,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Ray,Consumer,South,Miami
NM202403381477,,,CU0003,PR517,Office Supplies,Binders,3,106.13,0.6,-37.45,,-35.28691227739565,,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Roy,Consumer,East,Boston
NM202403363232,,,CU0076,PR515,Furniture,Bookcases,5,2861.55,0.0,1277.65,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Lee,Corporate,Central,Dallas
NM202403447515,,,CU0014,PR506,Technology,Accessories,6,3138.24,0.2,1168.56,,37.23615784643622,,Keyboard X,Technology,Accessories,328.28,653.8,Alex Lee,Corporate,South,Atlanta
NM202403996200,,,CU0135,PR504,Technology,Accessories,3,2183.76,0.0,903.99,,41.39603253104737,,USB Hub,Technology,Accessories,426.59,727.92,Quinn Lee,Consumer,East,New York
NM202403647128,,,CU0175,PR522,Office Supplies,Storage,8,300.17,0.1,124.01,,41.313255821701034,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Fox,Consumer,Central,Dallas
NM202403292862,,,CU0235,PR509,Technology,Machines,5,3312.35,0.0,0.0,,0.0,,Shredder S,Technology,Machines,336.21,662.47,Sam Roy,Consumer,East,New York
NM202403906477,,,CU0216,PR519,Office Supplies,Paper,7,78.82,0.0,28.49,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Shah,Corporate,South,Miami
NM202403623470,,,CU0193,PR522,Office Supplies,Storage,5,187.6,0.1,77.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Shah,Consumer,East,New York
NM202403582295,,,CU0080,PR507,Technology,Machines,2,51.23,0.4,11.53,,22.506343939098183,,LaserJet 100,Technology,Machines,19.85,42.69,Drew Bell,Corporate,South,Atlanta
NM202403690174,,,CU0107,PR512,Furniture,Tables,5,3136.28,0.1,598.47,,19.08216103154055,,Standing Desk,Furniture,Tables,507.56,696.95,Taylor Lee,Corporate,South,Miami
NM202403559920,,,CU0207,PR501,Technology,Phones,1,1040.06,0.0,326.65,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Jordan Ray,Corporate,Central,Dallas
NM202403295809,,,CU0071,PR516,Office Supplies,Binders,2,15.42,0.2,5.66,,36.70557717250325,,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Consumer,East,Boston
NM202403347101,,,CU0183,PR519,Office Supplies,Paper,5,33.78,0.4,-2.17,,-6.423919478981646,,Cardstock,Office Supplies,Paper,7.19,11.26,Riley Lee,Corporate,Central,Dallas
NM202403619304,,,CU0091,PR501,Technology,Phones,2,1768.1,0.15,341.28,,19.3020756744528,,Galaxy S,Technology,Phones,713.41,1040.06,Alex Ray,Home Office,West,Seattle
NM202403628867,,,CU0134,PR511,Furniture,Chairs,1,118.81,0.0,56.14,,47.251914821984684,,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,Chicago
NM202403254628,,,CU0127,PR516,Office Supplies,Binders,3,11.57,0.6,-3.07,,-26.534140017286084,,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Roy,Corporate,South,Miami
NM202403437464,2024-03-05,2024-03-08,CU0219,PR505,Technology,Accessories,5,776.96,0.2,214.36,March,27.58957990115321,3.0,BT Mouse,Technology,Accessories,112.52,194.24,Sam Fox,Consumer,West,Los Angeles
NM202403446485,,,CU0175,PR507,Technology,Machines,1,38.42,0.1,18.57,,48.33420093701197,,LaserJet 100,Technology,Machines,19.85,42.69,Riley Fox,Consumer,Central,Dallas
NM202403750212,,,CU0161,PR508,Technology,Machines,6,1376.7,0.0,667.26,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Riley Hunt,Corporate,Central,Chicago
NM202403129330,,,CU0154,PR522,Office Supplies,Storage,3,125.07,0.0,59.01,,47.18157831614296,,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Lee,Consumer,South,Miami
NM202403581135,,,CU0067,PR506,Technology,Accessories,2,1111.46,0.15,454.9,,40.92814856135173,,Keyboard X,Technology,Accessories,328.28,653.8,Jamie Hunt,Corporate,East,Boston
NM202403846155,,,CU0087,PR516,Office Supplies,Binders,6,23.14,0.6,-6.14,,-26.534140017286084,,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Roy,Corporate,South,Miami
NM202403135402,,,CU0233,PR523,Office Supplies,Art,7,357.21,0.0,86.66,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Alex Hunt,Consumer,East,Boston
NM202403794582,,,CU0177,PR501,Technology,Phones,6,6240.36,0.0,1959.9,,31.406841912966566,,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Lee,Corporate,West,Los Angeles
NM202403885433,,,CU0222,PR515,Furniture,Bookcases,4,1831.39,0.2,564.27,,30.81102332108398,,Corner Case,Furniture,Bookcases,316.78,572.31,Drew Wood,Consumer,West,Los Angeles
NM202403690630,,,CU0051,PR518,Office Supplies,Paper,6,243.54,0.4,39.54,,16.235525991623554,,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Ray,Consumer,South,Atlanta
NM202403600903,,,CU0047,PR512,Furniture,Tables,4,1951.46,0.3,-78.78,,-4.036977442530208,,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Shah,Consumer,East,Boston
NM202403198241,,,CU0027,PR517,Office Supplies,Binders,4,318.38,0.1,126.94,,39.87059488661348,,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Shah,Consumer,East,New York
NM202403825871,,,CU0167,PR503,Technology,Phones,4,433.69,0.3,41.33,,9.52984850930388,,iView 11,Technology,Phones,98.09,154.89,Quinn Cruz,Consumer,South,Miami
NM202403439587,,,CU0174,PR518,Office Supplies,Paper,2,135.3,0.0,67.3,,49.741315594974125,,Copy Paper,Office Supplies,Paper,34.0,67.65,Sam Lee,Corporate,East,New York
NM202403668586,,,CU0046,PR507,Technology,Machines,1,42.69,0.0,22.84,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Bell,Corporate,South,Miami
